date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:29	524318/524318	---MCZ	200	added ('OK')	text/html	etag:W/%22gkvsrprwo6b7t4%22	https://www.photoroom.com/tools/background-remover	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/tools/background-remover.html	(from )
17:28:29	40/40	---M--	200	added ('OK')	text/plain	etag:%229354a4b9cef57a7796d9cd4a8f718f39%22	https://www.photoroom.com/robots.txt		(from )
17:28:29	12402/12402	---M--	200	added ('OK')	image/png	etag:%2207ae3ebcad14d8512c85e218d7274a96%22	https://www.photoroom.com/favicons/apple-touch-icon.png	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/favicons/apple-touch-icon.png	(from https://www.photoroom.com/tools/background-remover)
17:28:30	1762/1762	---M--	200	added ('OK')	image/png	etag:%22f6c83a7303f6cb625005af15211bc0b2%22	https://www.photoroom.com/favicons/favicon-32x32.png	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/favicons/favicon-32x32.png	(from https://www.photoroom.com/tools/background-remover)
17:28:30	936/936	---M--	200	added ('OK')	image/png	etag:%2209001881908b4f94691da68a86f8754e%22	https://www.photoroom.com/favicons/favicon-16x16.png	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/favicons/favicon-16x16.png	(from https://www.photoroom.com/tools/background-remover)
17:28:30	644244/644244	---M--	200	added ('OK')	image/png	etag:%22cc1a964aebd4b5e647f99c4173ce06df%22	https://a.storyblok.com/f/191576/1200x630/cca1fada1e/background-remover.png	C:/Users/Sanvi%20Sardana/Downloads/trees/a.storyblok.com/f/191576/1200x630/cca1fada1e/background-remover.png	(from https://www.photoroom.com/tools/background-remover)
17:28:30	91460/91460	---MCZ	200	added ('OK')	application/javascript	etag:W/%22837c0df77fd5009c9e46d446188ecfd0%22	https://www.photoroom.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	(from https://www.photoroom.com/tools/background-remover)
17:28:31	21716/21716	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b15c5d437f030d0875debb112de557a4%22	https://www.photoroom.com/_next/static/chunks/webpack-ac94ffebdd8cd297.js	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/_next/static/chunks/webpack-ac94ffebdd8cd297.js	(from https://www.photoroom.com/tools/background-remover)
17:28:31	250428/250428	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614d81b01f25e4039f97dd026092bfcc%22	https://www.photoroom.com/_next/static/chunks/main-db65a3f512dfc1a2.js	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/_next/static/chunks/main-db65a3f512dfc1a2.js	(from https://www.photoroom.com/tools/background-remover)
17:28:31	993081/993081	---MCZ	200	added ('OK')	application/javascript	etag:W/%221cb5418ca752ed3639db755c0bfe5c94%22	https://www.photoroom.com/_next/static/chunks/app-vendors-3c38f326f785b546.js	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/_next/static/chunks/app-vendors-3c38f326f785b546.js	(from https://www.photoroom.com/tools/background-remover)
17:28:32	621894/621894	---MCZ	200	added ('OK')	application/javascript	etag:W/%2293919d19eade18dedc7bc9218632c77b%22	https://www.photoroom.com/_next/static/chunks/pages/_app-ae4763ef2b739e88.js	C:/Users/Sanvi%20Sardana/Downloads/trees/www.photoroom.com/_next/static/chunks/pages/_app-ae4763ef2b739e88.js	(from https://www.photoroom.com/tools/background-remover)
